,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
609,609,2016116,2016,DET,GSW,1517.780809,1797.300791,0.262425458,0.737574542,113,95,GoldenState,30,19,25,21,-295,27,38,20,28,235,216.5,7,H,1915,4,W ,107.5,99,89.5,0.4505,64.125,0.48675,25.375,0.3565,26,0.67575,87.25,0.444875,68.625,0.474125,18.625,0.3575,19,0.806,609,2016116,2016,DET,GSW,1517.780809,1797.300791,0.262425458,0.737574542,113,95,GoldenState,30,19,25,21,-295,27,38,20,28,235,216.5,7,H,1915,4,W ,108.625,108.75,89.625,0.441875,65.5,0.4705,24.125,0.359125,26.375,0.777875,87,0.464875,59.5,0.4865,27.5,0.418625,22,0.743875
614,614,2016116,2016,LAC,SAC,1648.638052,1456.183598,0.843367851,0.156632149,103,110,Sacramento,30,34,18,28,150,30,30,19,24,-170,218.5,-3.5,A,1916,7,L ,106.625,98,86.875,0.467625,58.375,0.509,28.5,0.389375,20.875,0.75075,85.25,0.43675,63,0.467125,22.25,0.338125,22,0.733125,614,2016116,2016,LAC,SAC,1648.638052,1456.183598,0.843367851,0.156632149,103,110,Sacramento,30,34,18,28,150,30,30,19,24,-170,218.5,-3.5,A,1916,7,L ,109.875,106.75,88.75,0.458875,57.125,0.4925,31.625,0.410625,22.125,0.731375,88,0.447125,65.125,0.4715,22.875,0.373875,27,0.735875
612,612,2016116,2016,MEM,NYK,1508.670305,1446.387947,0.717920997,0.282079003,103,95,NewYork,31,23,19,22,185,28,24,21,30,-215,187,-5.5,H,1917,17,W ,99.5,94.375,80.75,0.45025,64.75,0.46775,16,0.381375,26,0.806,80.125,0.425,53.375,0.46575,26.75,0.3245,23.125,0.74775,612,2016116,2016,MEM,NYK,1508.670305,1446.387947,0.717920997,0.282079003,103,95,NewYork,31,23,19,22,185,28,24,21,30,-215,187,-5.5,H,1917,17,W ,103.625,96.625,86,0.466625,66.375,0.490375,19.625,0.398125,20.375,0.783375,83.375,0.44725,64.5,0.488,18.875,0.308625,20.5,0.821875
608,608,2016116,2016,PHI,POR,1234.209662,1510.103548,0.266485683,0.733514317,114,89,Portland,17,26,19,27,-240,29,39,22,24,200,207,6,H,1918,0,W ,99.875,105.375,80.25,0.488,59,0.536875,21.25,0.361375,23,0.59825,84.375,0.47525,63.625,0.525875,20.75,0.32675,25,0.762875,608,2016116,2016,PHI,POR,1234.209662,1510.103548,0.266485683,0.733514317,114,89,Portland,17,26,19,27,-240,29,39,22,24,200,207,6,H,1918,0,W ,108,100.75,80,0.482,54.5,0.519375,25.5,0.406875,28.125,0.742875,85.5,0.446875,55.25,0.507,30.25,0.327875,20.625,0.708375
613,613,2016116,2016,UTA,LAL,1489.555339,1322.028317,0.823466082,0.176533918,109,82,LALakers,18,18,23,23,325,32,28,29,20,-400,191,-8.5,H,1919,2,W ,99.875,93,78.875,0.449625,51.375,0.4955,27.5,0.370875,24.625,0.765,79.75,0.432375,57.25,0.44625,22.5,0.3945,22.625,0.67975,613,2016116,2016,UTA,LAL,1489.555339,1322.028317,0.823466082,0.176533918,109,82,LALakers,18,18,23,23,325,32,28,29,20,-400,191,-8.5,H,1919,2,W ,111.5,98.75,85.625,0.503625,61.875,0.556875,23.75,0.361,22.25,0.77075,86.125,0.42525,61,0.475125,25.125,0.314125,24.75,0.713625
610,610,2016116,2016,WAS,BOS,1515.686208,1532.728771,0.617167143,0.382832857,117,119,Boston,24,30,29,36,-125,31,30,25,31,105,211.5,1.5,A,1920,8,L ,99.375,103.125,85.625,0.437125,60.25,0.472875,25.375,0.349125,21,0.77775,80.625,0.483875,60.25,0.54225,20.375,0.290875,24,0.779125,610,2016116,2016,WAS,BOS,1515.686208,1532.728771,0.617167143,0.382832857,117,119,Boston,24,30,29,36,-125,31,30,25,31,105,211.5,1.5,A,1920,8,L ,104.25,105.375,85.375,0.42125,62.625,0.4595,22.75,0.31825,31.25,0.8115,88.75,0.440625,63.375,0.50675,25.375,0.279875,24.875,0.806875
618,618,2016117,2016,DEN,IND,1417.679073,1540.816037,0.466752365,0.533247635,129,126,Indiana,30,36,25,35,-140,30,24,30,45,120,199.5,2.5,H,1921,13,W ,107,109,86,0.44025,61.125,0.4735,24.875,0.345125,28,0.803,82.5,0.489,58.875,0.53825,23.625,0.355625,27.25,0.73675,618,2016117,2016,DEN,IND,1417.679073,1540.816037,0.466752365,0.533247635,129,126,Indiana,30,36,25,35,-140,30,24,30,45,120,199.5,2.5,H,1921,13,W ,100.5,101.375,85.375,0.43,60.125,0.481375,25.25,0.312,25.25,0.7645,86.375,0.45125,61.375,0.517625,25,0.296,21.375,0.78625
619,619,2016117,2016,LAL,HOU,1316.136253,1536.169272,0.333818305,0.666181695,95,112,Houston,32,28,34,18,-550,36,21,18,20,425,205.5,9.5,A,1922,8,L ,92.375,96.25,85.125,0.398375,63,0.4425,22.125,0.278875,24,0.78425,85.5,0.43725,62.375,0.487,23.125,0.293375,19.375,0.74825,619,2016117,2016,LAL,HOU,1316.136253,1536.169272,0.333818305,0.666181695,95,112,Houston,32,28,34,18,-550,36,21,18,20,425,205.5,9.5,A,1922,8,L ,100.75,103.5,79.125,0.474875,56.875,0.495,22.25,0.413375,21.625,0.749,80.875,0.455625,51.375,0.492625,29.5,0.377875,25.875,0.7385
615,615,2016117,2016,MIN,PHO,1323.372888,1381.803352,0.559539533,0.440460467,117,87,Phoenix,23,25,21,18,150,24,34,25,34,-170,206.5,-3.5,H,1923,1,W ,92.5,95.125,77.125,0.449375,62.75,0.47425,14.375,0.34825,25,0.73825,79.875,0.44125,56.75,0.476875,23.125,0.3615,21.5,0.763125,615,2016117,2016,MIN,PHO,1323.372888,1381.803352,0.559539533,0.440460467,117,87,Phoenix,23,25,21,18,150,24,34,25,34,-170,206.5,-3.5,H,1923,1,W ,115.125,94.625,81.25,0.51625,59.125,0.559625,22.125,0.39375,30.625,0.74625,84.125,0.42725,61,0.47325,23.125,0.303375,21.25,0.74975
616,616,2016117,2016,OKC,MIA,1636.824023,1513.567302,0.783328369,0.216671631,99,74,Miami,18,24,16,16,450,24,20,31,24,-600,200.5,-10,H,1924,1,W ,112.375,100.875,85,0.493125,62.25,0.533875,22.75,0.3795,25.5,0.7925,86.75,0.4435,67.25,0.473,19.5,0.378375,21.5,0.791125,616,2016117,2016,OKC,MIA,1636.824023,1513.567302,0.783328369,0.216671631,99,74,Miami,18,24,16,16,450,24,20,31,24,-600,200.5,-10,H,1924,1,W ,97,92.25,85.875,0.44125,63.75,0.487,22.125,0.311875,18.5,0.806625,79.25,0.451125,59.5,0.480875,19.75,0.354625,19,0.72975
617,617,2016117,2016,SAS,DAL,1771.161057,1553.921215,0.861305947,0.138694053,112,83,Dallas,16,20,20,27,750,14,32,32,34,-1200,195.5,-12.5,H,1925,8,W ,108.625,92.25,83.375,0.506875,66.375,0.5375,17,0.40575,22.125,0.814,82,0.44,62.375,0.47025,19.625,0.33775,19,0.7405,617,2016117,2016,SAS,DAL,1771.161057,1553.921215,0.861305947,0.138694053,112,83,Dallas,16,20,20,27,750,14,32,32,34,-1200,195.5,-12.5,H,1925,8,W ,99.375,93,86.5,0.450875,66,0.485625,20.5,0.338375,20.75,0.6955,82.25,0.420125,53.125,0.488625,29.125,0.298,19.375,0.790125
625,625,2016118,2016,ATL,ORL,1531.39347,1449.870702,0.739799949,0.260200051,98,81,Orlando,17,21,21,22,300,24,27,21,26,-360,198,-7.5,H,1926,0,W ,111.25,97.5,84,0.516125,58.25,0.583125,25.75,0.36975,19.75,0.770125,82.25,0.4485,60.625,0.496875,21.625,0.316875,23.75,0.7265,625,2016118,2016,ATL,ORL,1531.39347,1449.870702,0.739799949,0.260200051,98,81,Orlando,17,21,21,22,300,24,27,21,26,-360,198,-7.5,H,1926,0,W ,98.125,92.375,81.375,0.461875,56.25,0.5135,25.125,0.350125,19.875,0.740125,82.375,0.44525,59.5,0.47425,22.875,0.361375,13.625,0.789625
621,621,2016118,2016,CHO,UTA,1458.405448,1495.447403,0.589625066,0.410374934,124,119,Utah,28,15,21,31,145,29,23,21,22,-165,185.5,-3.5,H,1927,13,W ,103.125,103.875,83.5,0.4135,53.625,0.459,29.875,0.329875,29.5,0.808625,83.375,0.44325,56.875,0.4845,26.5,0.355,26.875,0.788375,621,2016118,2016,CHO,UTA,1458.405448,1495.447403,0.589625066,0.410374934,124,119,Utah,28,15,21,31,145,29,23,21,22,-165,185.5,-3.5,H,1927,13,W ,104.75,91,82.625,0.48225,61.125,0.516,21.5,0.39225,21.375,0.80325,80.625,0.425375,56.125,0.474625,24.5,0.323125,19.125,0.77675
627,627,2016118,2016,CLE,GSW,1682.346768,1771.065763,0.516228968,0.483771032,98,132,GoldenState,34,36,34,28,140,21,23,23,31,-160,209.5,-3.5,A,1928,0,L ,102.125,97.25,81.375,0.452,54.375,0.487625,27,0.377125,24,0.788625,79.75,0.4505,55,0.506,24.75,0.32875,22.375,0.76975,627,2016118,2016,CLE,GSW,1682.346768,1771.065763,0.516228968,0.483771032,98,132,GoldenState,34,36,34,28,140,21,23,23,31,-160,209.5,-3.5,A,1928,0,L ,107.375,113.375,88,0.440875,63.25,0.472625,24.75,0.3515,27.25,0.765625,86.5,0.482,57.375,0.501,29.125,0.45025,22.25,0.756125
628,628,2016118,2016,DAL,BOS,1549.201442,1539.116858,0.653327455,0.346672545,118,113,Boston,16,23,33,26,-130,29,23,18,28,110,203.5,2,H,1929,6,W ,109,103.375,85.5,0.459625,57,0.473125,28.5,0.433375,22.875,0.79675,86.375,0.4495,61.75,0.481625,24.625,0.356125,21.125,0.799,628,2016118,2016,DAL,BOS,1549.201442,1539.116858,0.653327455,0.346672545,118,113,Boston,16,23,33,26,-130,29,23,18,28,110,203.5,2,H,1929,6,W ,104.125,105,87.25,0.414125,62.875,0.451125,24.375,0.311625,28.875,0.833125,89.375,0.4335,63.375,0.497,26,0.279875,25.125,0.80375
624,624,2016118,2016,DET,CHI,1544.015838,1521.679442,0.66912382,0.33087618,101,111,Chicago,26,30,27,28,140,32,21,26,22,-160,200.5,-3.5,A,1930,14,L ,107.25,99.75,90.25,0.45375,64,0.498375,26.25,0.341,24.625,0.658,85.625,0.453625,66.75,0.48275,18.875,0.371625,19.625,0.801875,624,2016118,2016,DET,CHI,1544.015838,1521.679442,0.66912382,0.33087618,101,111,Chicago,26,30,27,28,140,32,21,26,22,-160,200.5,-3.5,A,1930,14,L ,109,106.75,91.5,0.459875,66.75,0.497375,24.75,0.336,22.125,0.73925,85.75,0.464375,65,0.489125,20.75,0.385125,24.25,0.798375
629,629,2016118,2016,LAC,HOU,1630.113984,1545.091675,0.743659004,0.256340996,140,132,Houston,21,31,28,42,210,33,26,35,28,-250,209.5,-6,H,1931,4,W ,111.25,101.875,88,0.47575,58.75,0.505625,29.25,0.415375,21.875,0.756625,85,0.44375,61.25,0.48,23.75,0.343625,26.25,0.708375,629,2016118,2016,LAC,HOU,1630.113984,1545.091675,0.743659004,0.256340996,140,132,Houston,21,31,28,42,210,33,26,35,28,-250,209.5,-6,H,1931,4,W ,104.875,107.875,81.125,0.476,57.25,0.48675,23.875,0.4305,22.125,0.753625,81.625,0.46625,53,0.50225,28.625,0.382375,29.5,0.7255
623,623,2016118,2016,MEM,NOP,1513.203893,1467.69083,0.697968051,0.302031949,101,99,NewOrleans,26,25,25,23,170,24,25,23,29,-190,193,-4.5,H,1932,18,W ,100.125,96.25,79.75,0.452875,63.75,0.4655,16,0.401125,27.125,0.800625,79.75,0.437,54.125,0.470125,25.625,0.341625,22.875,0.766875,623,2016118,2016,MEM,NOP,1513.203893,1467.69083,0.697968051,0.302031949,101,99,NewOrleans,26,25,25,23,170,24,25,23,29,-190,193,-4.5,H,1932,18,W ,103.5,102.75,85.5,0.455625,59.125,0.50475,26.375,0.342,23.625,0.710375,87.375,0.452,63.75,0.493625,23.625,0.329625,20.75,0.79125
620,620,2016118,2016,NYK,PHI,1441.854358,1266.941212,0.829562144,0.170437856,119,113,Philadelphia,29,18,16,33,450,29,23,24,20,-600,200.5,-9.5,H,1933,13,W ,108.875,101,84,0.49125,62.625,0.539375,21.375,0.361,22.375,0.8485,90.25,0.438375,66.875,0.483,23.375,0.307375,20,0.751,620,2016118,2016,NYK,PHI,1441.854358,1266.941212,0.829562144,0.170437856,119,113,Philadelphia,29,18,16,33,450,29,23,24,20,-600,200.5,-9.5,H,1933,13,W ,108.375,99.25,85.125,0.462875,63.375,0.49075,21.75,0.381375,28,0.777,87.625,0.425375,62.875,0.4715,24.75,0.305625,25.75,0.659125
626,626,2016118,2016,TOR,BRK,1580.629713,1345.562389,0.873116823,0.126883177,112,100,Brooklyn,29,20,35,16,600,19,33,29,31,-900,195.5,-11,H,1934,8,W ,100.75,95.25,83.25,0.430125,57.125,0.4485,26.125,0.384,24.375,0.804375,82.75,0.44175,60.5,0.46525,22.25,0.374,18,0.7885,626,2016118,2016,TOR,BRK,1580.629713,1345.562389,0.873116823,0.126883177,112,100,Brooklyn,29,20,35,16,600,19,33,29,31,-900,195.5,-11,H,1934,8,W ,104.625,97.625,86,0.46075,59,0.5225,27,0.3365,21.75,0.7495,84.25,0.44475,66.75,0.468875,17.5,0.36275,19.875,0.84975
622,622,2016118,2016,WAS,POR,1509.298121,1477.371997,0.681229493,0.318770507,98,108,Portland,32,27,35,14,155,17,40,19,22,-175,208.5,-4,A,1935,2,L ,99.125,105.25,85,0.440875,60.125,0.478375,24.875,0.34775,21.125,0.772875,82.125,0.490625,60,0.5355,22.125,0.337375,21.375,0.75,622,2016118,2016,WAS,POR,1509.298121,1477.371997,0.681229493,0.318770507,98,108,Portland,32,27,35,14,155,17,40,19,22,-175,208.5,-4,A,1935,2,L ,105.75,100.625,80.25,0.4705,55,0.507375,25.25,0.39525,27.375,0.750125,86,0.449875,56.125,0.49775,29.875,0.348625,19.25,0.663
633,633,2016119,2016,DEN,OKC,1423.753882,1643.873044,0.333708038,0.666291962,104,110,OklahomaCity,25,32,27,26,-450,31,22,26,25,375,213.5,9,A,1936,9,L ,104.375,106.5,84.375,0.434375,61.375,0.471625,23,0.328125,29.75,0.7945,84.875,0.471375,60.75,0.52525,24.125,0.325125,26.125,0.729,633,2016119,2016,DEN,OKC,1423.753882,1643.873044,0.333708038,0.666291962,104,110,OklahomaCity,25,32,27,26,-450,31,22,26,25,375,213.5,9,A,1936,9,L ,100.75,108.375,87,0.4255,61.25,0.45325,25.75,0.35025,22.625,0.77375,84.875,0.4755,64,0.521625,20.875,0.32275,26.5,0.789
630,630,2016119,2016,MIA,MIL,1506.518281,1447.461472,0.714145666,0.285854334,79,91,Milwaukee,19,30,26,16,160,18,21,18,22,-180,191.5,-4,A,1937,4,L ,98.125,96.5,82.125,0.453875,60.875,0.50325,21.25,0.301,23,0.762125,82,0.447125,58.75,0.472125,23.25,0.376,19.5,0.796625,630,2016119,2016,MIA,MIL,1506.518281,1447.461472,0.714145666,0.285854334,79,91,Milwaukee,19,30,26,16,160,18,21,18,22,-180,191.5,-4,A,1937,4,L ,103.25,103.625,83,0.450875,58.75,0.50475,24.25,0.310875,25,0.815625,81.5,0.4885,68.125,0.504125,13.375,0.389875,25.625,0.735875
631,631,2016119,2016,NOP,MIN,1465.07642,1342.01431,0.78313817,0.21686183,114,99,Minnesota,38,22,15,24,200,25,26,31,32,-240,204,-5.5,H,1938,3,W ,102.625,99.25,83.25,0.458125,56.25,0.4815,27,0.407,19.75,0.791625,84.875,0.439875,57.375,0.489875,27.5,0.318125,21,0.75625,631,2016119,2016,NOP,MIN,1465.07642,1342.01431,0.78313817,0.21686183,114,99,Minnesota,38,22,15,24,200,25,26,31,32,-240,204,-5.5,H,1938,3,W ,110.625,97.25,83.75,0.513,59,0.58325,24.75,0.342375,23.125,0.678,79.75,0.458125,67.375,0.48575,12.375,0.305,26.875,0.77125
632,632,2016119,2016,PHO,IND,1363.16193,1534.741228,0.398422214,0.601577786,94,97,Indiana,25,19,27,26,-250,17,18,26,33,210,207.5,5.5,A,1939,3,L ,99.5,100.875,83.625,0.436875,58.25,0.441625,25.375,0.411125,20.875,0.745875,79.25,0.454125,53.375,0.50175,25.875,0.342,26.625,0.7095,632,2016119,2016,PHO,IND,1363.16193,1534.741228,0.398422214,0.601577786,94,97,Indiana,25,19,27,26,-250,17,18,26,33,210,207.5,5.5,A,1939,3,L ,101.25,100.75,86.125,0.414875,58,0.466125,28.125,0.309625,26.625,0.783625,86.75,0.44,62.5,0.505375,24.25,0.27775,23.875,0.762
636,636,2016120,2016,BRK,CLE,1343.233718,1657.383026,0.225701784,0.774298216,78,91,Cleveland,23,28,22,18,-1500,17,21,17,23,850,197.5,13,A,1940,3,L ,89,100.625,81.625,0.4365,62.875,0.4745,18.75,0.308375,17.25,0.653875,85.25,0.467875,62.125,0.507375,23.125,0.340625,17.25,0.725875,636,2016120,2016,BRK,CLE,1343.233718,1657.383026,0.225701784,0.774298216,78,91,Cleveland,23,28,22,18,-1500,17,21,17,23,850,197.5,13,A,1940,3,L ,93.375,102.625,80.125,0.45,58.75,0.4895,21.375,0.3375,20.5,0.673875,86.125,0.454375,57.125,0.51075,29,0.3315,20.375,0.731375
640,640,2016120,2016,CHI,GSW,1537.073757,1796.029506,0.285973108,0.714026892,94,125,GoldenState,34,29,24,38,-260,18,26,19,31,220,216,6,A,1941,3,L ,100.375,99.75,87.75,0.4335,68.125,0.46575,19.625,0.321875,22.375,0.827125,92.5,0.423875,70,0.456875,22.5,0.327875,18.5,0.74475,640,2016120,2016,CHI,GSW,1537.073757,1796.029506,0.285973108,0.714026892,94,125,GoldenState,34,29,24,38,-260,18,26,19,31,220,216,6,A,1941,3,L ,104.875,117.625,90.25,0.423125,66.375,0.46525,23.875,0.292875,27.75,0.764625,88.25,0.496875,57.5,0.524,30.75,0.451125,21.75,0.743625
642,642,2016120,2016,DAL,MIN,1553.685841,1337.059137,0.860883781,0.139116219,106,94,Minnesota,33,16,18,22,230,23,26,15,25,-270,200,-6.5,H,1942,8,W ,110.125,104.125,87.875,0.45925,59.875,0.476125,28,0.41525,23,0.78025,87.75,0.457625,62.375,0.498375,25.375,0.339125,19.5,0.786625,642,2016120,2016,DAL,MIN,1553.685841,1337.059137,0.860883781,0.139116219,106,94,Minnesota,33,16,18,22,230,23,26,15,25,-270,200,-6.5,H,1942,8,W ,109.75,96.625,84.75,0.5025,60,0.581125,24.75,0.307375,23.875,0.70425,81.25,0.456125,67.625,0.48575,13.625,0.312875,24.25,0.775875
641,641,2016120,2016,HOU,DET,1541.037035,1528.621523,0.656360199,0.343639801,114,123,Detroit,33,23,29,38,140,23,24,32,35,-160,209,-3,A,1943,2,L ,102.625,104.25,79,0.461375,53.375,0.509875,25.625,0.38275,28.5,0.72375,85.5,0.456,57.375,0.5195,28.125,0.338625,24.875,0.729625,641,2016120,2016,HOU,DET,1541.037035,1528.621523,0.656360199,0.343639801,114,123,Detroit,33,23,29,38,140,23,24,32,35,-160,209,-3,A,1943,2,L ,107,105.125,88.875,0.456625,68.625,0.484,20.25,0.364375,24,0.805875,87.375,0.44175,60.375,0.472875,27,0.3585,30.625,0.61025
644,644,2016120,2016,LAL,SAC,1307.213849,1474.707665,0.404072274,0.595927726,93,112,Sacramento,28,29,29,26,-310,18,34,25,16,260,215,7,A,1944,0,L ,93.5,98.5,86.75,0.390875,64.375,0.4385,22.375,0.260875,24.75,0.82,86,0.44175,63.625,0.494625,22.375,0.28275,21.5,0.746625,644,2016120,2016,LAL,SAC,1307.213849,1474.707665,0.404072274,0.595927726,93,112,Sacramento,28,29,29,26,-310,18,34,25,16,260,215,7,A,1944,0,L ,107.375,108.375,89.625,0.440125,57.875,0.487,31.75,0.35775,23.875,0.721875,87.75,0.456625,65.125,0.484125,22.625,0.371625,27.75,0.722875
637,637,2016120,2016,NYK,UTA,1444.015054,1489.948441,0.577186058,0.422813942,118,111,Utah,22,26,28,23,120,17,20,31,31,-140,187,-2.5,H,1945,11,W ,110.25,102.125,84.625,0.502125,63.75,0.55125,20.875,0.364875,20.875,0.862375,88.375,0.440125,64.25,0.476625,24.125,0.339125,22.125,0.72675,637,2016120,2016,NYK,UTA,1444.015054,1489.948441,0.577186058,0.422813942,118,111,Utah,22,26,28,23,120,17,20,31,31,-140,187,-2.5,H,1945,11,W ,104.75,94.75,84.5,0.4775,63.5,0.508125,21,0.390125,20.25,0.8055,81.5,0.4285,55,0.474375,26.5,0.3445,20.875,0.7745
639,639,2016120,2016,OKC,CHO,1648.581528,1463.90441,0.837362493,0.162637507,109,95,Charlotte,22,23,25,25,425,30,22,36,21,-550,207,-9.5,H,1946,2,W ,110.75,98.75,85,0.479625,61.125,0.523875,23.875,0.35975,26.625,0.777,85.125,0.434875,65.375,0.463875,19.75,0.375,22.25,0.806625,639,2016120,2016,OKC,CHO,1648.581528,1463.90441,0.837362493,0.162637507,109,95,Charlotte,22,23,25,25,425,30,22,36,21,-550,207,-9.5,H,1946,2,W ,104.75,96.125,83.875,0.46075,54.25,0.49025,29.625,0.405375,19.25,0.840625,84.375,0.40825,54,0.447625,30.375,0.33775,20.75,0.812625
634,634,2016120,2016,ORL,PHI,1443.214724,1264.780516,0.832408822,0.167591178,87,96,Philadelphia,23,24,34,15,280,21,25,25,16,-340,196,-7,A,1947,3,L ,98,99.125,82.625,0.47775,62.25,0.522,20.375,0.355875,16.625,0.72375,80.25,0.465875,58.125,0.511875,22.125,0.34825,21,0.798625,634,2016120,2016,ORL,PHI,1443.214724,1264.780516,0.832408822,0.167591178,87,96,Philadelphia,23,24,34,15,280,21,25,25,16,-340,196,-7,A,1947,3,L ,105.75,100.5,85,0.453125,64.25,0.4845,20.75,0.35575,28.625,0.7575,86.125,0.4425,62,0.4825,24.125,0.338875,24.625,0.660875
643,643,2016120,2016,POR,ATL,1493.179249,1538.049447,0.578678937,0.421321063,98,104,Atlanta,29,19,26,30,-120,18,25,29,26,100,210.5,1.5,A,1948,6,L ,101.375,100.75,89,0.43225,58.75,0.468625,30.25,0.361125,19.25,0.700125,83,0.444,59,0.448625,24,0.41925,22.375,0.746,643,2016120,2016,POR,ATL,1493.179249,1538.049447,0.578678937,0.421321063,98,104,Atlanta,29,19,26,30,-120,18,25,29,26,100,210.5,1.5,A,1948,6,L ,103.75,102.875,85.75,0.461625,63,0.5055,22.75,0.347,24.25,0.708875,86.875,0.44675,58.75,0.495875,28.125,0.349,19.875,0.793125
638,638,2016120,2016,TOR,BOS,1582.958384,1534.632459,0.701370512,0.298629488,115,109,Boston,27,35,28,19,145,35,21,40,19,-165,202,-3.5,H,1949,9,W ,103.875,98.5,84.875,0.438625,57.625,0.462,27.25,0.387625,23.625,0.811125,83.375,0.453375,59.25,0.478375,24.125,0.38625,17.875,0.7785,638,2016120,2016,TOR,BOS,1582.958384,1534.632459,0.701370512,0.298629488,115,109,Boston,27,35,28,19,145,35,21,40,19,-165,202,-3.5,H,1949,9,W ,107.375,105.875,87.5,0.438625,63,0.482625,24.5,0.32325,27,0.8315,89.375,0.44375,63.75,0.497875,25.625,0.3075,23.75,0.78475
635,635,2016120,2016,WAS,MIA,1493.490869,1487.475235,0.648003541,0.351996459,106,87,Miami,22,15,27,23,235,26,25,30,25,-275,193.5,-6,H,1950,0,W ,101,102.625,84.875,0.457375,61,0.496125,23.875,0.350375,19.75,0.79525,80.875,0.4855,59.75,0.519625,21.125,0.35775,20.5,0.75225,635,2016120,2016,WAS,MIA,1493.490869,1487.475235,0.648003541,0.351996459,106,87,Miami,22,15,27,23,235,26,25,30,25,-275,193.5,-6,H,1950,0,W ,97.875,91.875,85.75,0.452,63.5,0.499375,22.25,0.317625,17.625,0.793625,77.875,0.456375,59.875,0.48225,18,0.365625,19,0.7645
645,645,2016121,2016,CLE,LAC,1662.105008,1634.168625,0.676221495,0.323778505,115,102,LAClippers,31,19,22,30,235,28,31,29,27,-275,203,-6.5,H,1951,13,W ,105.875,97.875,81.375,0.473125,54.625,0.50875,26.75,0.397625,24.125,0.773625,79.375,0.448,55,0.501375,24.375,0.3275,24.875,0.759375,645,2016121,2016,CLE,LAC,1662.105008,1634.168625,0.676221495,0.323778505,115,102,LAClippers,31,19,22,30,235,28,31,29,27,-275,203,-6.5,H,1951,13,W ,100.625,104.5,81.625,0.444875,55.625,0.49675,26,0.3345,27.875,0.68825,81.5,0.464375,53.375,0.511125,28.125,0.37375,25.25,0.75325
647,647,2016121,2016,DEN,MEM,1419.045398,1515.818303,0.504644029,0.495355971,101,102,Memphis,37,18,24,23,-140,23,25,29,24,120,196.5,2.5,A,1952,12,L ,103.625,105.375,83.125,0.433625,59.5,0.477625,23.625,0.320625,30.625,0.785375,83.375,0.474375,59.875,0.527625,23.5,0.32725,25.75,0.73875,647,2016121,2016,DEN,MEM,1419.045398,1515.818303,0.504644029,0.495355971,101,102,Memphis,37,18,24,23,-140,23,25,29,24,120,196.5,2.5,A,1952,12,L ,96,93.625,75.625,0.434125,49.25,0.4765,26.375,0.360125,26.875,0.777125,82.625,0.4245,64.75,0.459625,17.875,0.30475,25.75,0.710875
646,646,2016121,2016,NOP,DET,1470.031593,1542.662015,0.539306715,0.460693285,115,99,Detroit,27,26,24,22,120,35,37,18,25,-140,206,-2.5,H,1953,0,W ,103.625,98.5,84.125,0.46325,59,0.4955,25.125,0.385,19.75,0.826375,86.25,0.429625,58.375,0.487375,27.875,0.29175,20.875,0.778875,646,2016121,2016,NOP,DET,1470.031593,1542.662015,0.539306715,0.460693285,115,99,Detroit,27,26,24,22,120,35,37,18,25,-140,206,-2.5,H,1953,0,W ,103.375,99.125,84.625,0.471375,65.625,0.495875,19,0.388125,20.75,0.820125,83.25,0.4375,56.125,0.47325,27.125,0.353125,27.375,0.636875
649,649,2016121,2016,PHO,SAS,1358.948361,1775.88083,0.138905556,0.861094444,89,117,SanAntonio,25,26,28,38,-6000,18,21,30,20,1600,200,16,A,1954,0,L ,97.625,104.5,83.25,0.42075,57.625,0.423375,25.625,0.405875,21.625,0.775625,81.125,0.469375,56.25,0.502875,24.875,0.399625,25.375,0.711375,649,2016121,2016,PHO,SAS,1358.948361,1775.88083,0.138905556,0.861094444,89,117,SanAntonio,25,26,28,38,-6000,18,21,30,20,1600,200,16,A,1954,0,L ,88.875,105.5,76.5,0.4435,61,0.48125,15.5,0.28575,22.625,0.77525,82.875,0.49125,64.125,0.521,18.75,0.400625,20.25,0.818125
