,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,h_Home_Scorerol,h_Away_Scorerol,h_fgarol,h_fg_pctrol,h_fg2arol,h_fg2_pctrol,h_fg3arol,h_fg3_pctrol,h_ftarol,h_ft_pctrol,h_opp_fgarol,h_opp_fg_pctrol,h_opp_fg2arol,h_opp_fg2_pctrol,h_opp_fg3arol,h_opp_fg3_pctrol,h_opp_ftarol,h_opp_ft_pctrol,Unnamed: 0,Date,season,h_team,a_team,elo1_pre,elo2_pre,elo_prob1,elo_prob2,h_final,a_final,Team,1st,2nd,3rd,4th,ML,h_1st,h_2nd,h_3rd,h_4th,h_ML,total,h_spread,winner,ranker,lead_changes,w_l,Home_Scorerol,Away_Scorerol,fgarol,fg_pctrol,fg2arol,fg2_pctrol,fg3arol,fg3_pctrol,ftarol,ft_pctrol,opp_fgarol,opp_fg_pctrol,opp_fg2arol,opp_fg2_pctrol,opp_fg3arol,opp_fg3_pctrol,opp_ftarol,opp_ft_pctrol
784,784,2019202,2019,UTA,HOU,1610.44057,1569.887729,0.691914957,0.308085043,98,125,Houston,31,32,28,34,240,27,23,19,29,-300,222,-7,A,6033,11,L ,109.375,106.375,87.375,0.431125,48.125,0.51175,39.25,0.324,28.125,0.767375,90.875,0.434,60.75,0.488,30.125,0.326875,22,0.81225,784,2019202,2019,UTA,HOU,1610.44057,1569.887729,0.691914957,0.308085043,98,125,Houston,31,32,28,34,240,27,23,19,29,-300,222,-7,A,6033,11,L ,116.125,113.375,88.75,0.479125,58.5,0.544625,30.25,0.35375,25.25,0.8195,87.25,0.444125,43.625,0.565625,43.625,0.32225,27.125,0.804125
777,777,2019202,2019,WAS,MIL,1493.213331,1693.345025,0.359760367,0.640239633,115,131,Milwaukee,38,35,27,31,-265,26,24,34,31,215,227,6,A,6034,1,L ,114.5,110.625,90.5,0.4785,58.375,0.52175,32.125,0.39425,21.75,0.708125,88.25,0.457125,56.25,0.51575,32,0.3495,22.125,0.829875,777,2019202,2019,WAS,MIL,1493.213331,1693.345025,0.359760367,0.640239633,115,131,Milwaukee,38,35,27,31,-265,26,24,34,31,215,227,6,A,6034,1,L ,108.25,116.375,91.875,0.4445,59,0.482875,32.875,0.376,20,0.723,87.25,0.496125,52.25,0.57125,35,0.3825,20.75,0.8
787,787,2019203,2019,BOS,OKC,1616.896505,1616.47325,0.640626123,0.359373877,134,129,OklahomaCity,29,29,35,36,150,31,35,33,35,-180,228,-4,H,6035,8,W ,119,108.5,91.375,0.50525,58.125,0.56,33.25,0.41125,15.75,0.863125,90.5,0.4375,56.625,0.4825,33.875,0.3645,21.25,0.778,787,2019203,2019,BOS,OKC,1616.896505,1616.47325,0.640626123,0.359373877,134,129,OklahomaCity,29,29,35,36,150,31,35,33,35,-180,228,-4,H,6035,8,W ,122.75,125.125,92.125,0.500875,60.5,0.564375,31.625,0.411875,23.25,0.776625,94,0.48575,64.25,0.51925,29.75,0.412,27.875,0.776375
786,786,2019203,2019,NYK,MEM,1277.174455,1378.577006,0.497981578,0.502018422,84,96,Memphis,19,23,32,22,-140,22,19,21,22,120,199.5,2.5,A,6036,5,L ,100,112.375,83,0.431,52.25,0.503375,30.75,0.305375,24.25,0.793625,89.125,0.475125,57.5,0.5385,31.625,0.373125,20.375,0.8175,786,2019203,2019,NYK,MEM,1277.174455,1378.577006,0.497981578,0.502018422,84,96,Memphis,19,23,32,22,-140,22,19,21,22,120,199.5,2.5,A,6036,5,L ,107.75,98.5,82.625,0.462875,48.375,0.515375,34.25,0.38425,23.125,0.789,82.5,0.445875,54.625,0.493625,27.875,0.352125,19.875,0.775875
788,788,2019203,2019,TOR,LAC,1622.592694,1507.449848,0.77529615,0.22470385,121,103,LAClippers,23,28,29,23,400,23,42,32,24,-550,225.5,-9.5,H,6037,1,W ,113.75,102.875,90.5,0.46525,57.5,0.526875,33,0.3495,23.5,0.784125,86.5,0.445375,61,0.498625,25.5,0.310625,23.125,0.754625,788,2019203,2019,TOR,LAC,1622.592694,1507.449848,0.77529615,0.22470385,121,103,LAClippers,23,28,29,23,400,23,42,32,24,-550,225.5,-9.5,H,6037,1,W ,106.875,106.625,87.875,0.463875,58.125,0.52275,29.75,0.354,21.375,0.722,85.625,0.45975,63.125,0.495125,22.5,0.354375,28,0.715125
791,791,2019204,2019,BRK,MIL,1501.010166,1702.710263,0.357683463,0.642316537,94,113,Milwaukee,23,28,36,26,-330,17,25,22,30,260,230,7.5,A,6038,1,L ,114.125,107,91.75,0.44275,57.25,0.51975,34.5,0.319125,29.25,0.778625,92.625,0.437125,61.25,0.506,31.375,0.308875,23,0.72,791,2019204,2019,BRK,MIL,1501.010166,1702.710263,0.357683463,0.642316537,94,113,Milwaukee,23,28,36,26,-330,17,25,22,30,260,230,7.5,A,6038,1,L ,105.875,117.25,94.375,0.424,60.375,0.485125,34,0.32275,21,0.731875,88.75,0.49325,53.875,0.568875,34.875,0.373875,21.75,0.789375
789,789,2019204,2019,DET,DEN,1438.257717,1616.479671,0.389293777,0.610706223,129,103,Denver,36,19,28,20,-125,34,34,29,32,105,209,1.5,H,6039,6,W ,106.75,106,85.875,0.457625,51.75,0.521875,34.125,0.35675,20,0.7875,86,0.48525,58.75,0.543125,27.25,0.370125,20.25,0.626625,789,2019204,2019,DET,DEN,1438.257717,1616.479671,0.389293777,0.610706223,129,103,Denver,36,19,28,20,-125,34,34,29,32,105,209,1.5,H,6039,6,W ,108.25,103.375,85.375,0.460625,49.25,0.525875,36.125,0.362625,22.375,0.726125,88.75,0.454625,58.625,0.53375,30.125,0.30375,18.625,0.733125
792,792,2019204,2019,NOP,IND,1519.664439,1564.159911,0.579204769,0.420795231,107,109,Indiana,25,28,30,26,-165,20,30,24,33,142,219,3.5,A,6040,3,L ,111.875,109.875,88.5,0.481,60.75,0.537,27.75,0.35425,22,0.754625,87.5,0.457875,55.625,0.51475,31.875,0.364625,23.25,0.772,792,2019204,2019,NOP,IND,1519.664439,1564.159911,0.579204769,0.420795231,107,109,Indiana,25,28,30,26,-165,20,30,24,33,142,219,3.5,A,6040,3,L ,108.875,106,81.625,0.485375,50.5,0.558625,31.125,0.3715,23,0.798875,88.125,0.45525,62,0.505625,26.125,0.331375,21.75,0.790625
793,793,2019204,2019,PHO,HOU,1280.108458,1601.475708,0.218523362,0.781476638,110,118,Houston,32,31,31,24,-400,28,29,23,30,300,227.5,8.5,A,6041,0,L ,107.5,114.75,86.875,0.476625,58.875,0.53975,28,0.348125,21.375,0.719625,88.875,0.471,57.625,0.5195,31.25,0.388875,25.875,0.749375,793,2019204,2019,PHO,HOU,1280.108458,1601.475708,0.218523362,0.781476638,110,118,Houston,32,31,31,24,-400,28,29,23,30,300,227.5,8.5,A,6041,0,L ,116.875,114.625,87.75,0.490375,57.875,0.562625,29.875,0.348625,25.375,0.814125,88,0.451875,45,0.57925,43,0.318375,26.75,0.800875
794,794,2019204,2019,SAC,SAS,1474.798384,1584.984895,0.485344631,0.514655369,127,112,SanAntonio,25,34,27,26,-135,37,26,35,29,115,231,2,H,6042,7,W ,117.75,107.625,93.5,0.488875,62,0.53825,31.5,0.388625,19.75,0.718625,89.875,0.427875,52.375,0.5015,37.5,0.323,23,0.796375,794,2019204,2019,SAC,SAS,1474.798384,1584.984895,0.485344631,0.514655369,127,112,SanAntonio,25,34,27,26,-135,37,26,35,29,115,231,2,H,6042,7,W ,112.75,112,89.625,0.470875,58.25,0.540125,31.375,0.3455,22.625,0.760125,86.75,0.484375,59.875,0.5215,26.875,0.398875,22.125,0.800375
790,790,2019204,2019,WAS,ATL,1483.848093,1388.326545,0.755009797,0.244990203,129,137,Atlanta,35,26,38,38,250,20,37,32,40,-310,230,-7,A,6043,3,L ,115.25,114.5,91.75,0.472875,58.25,0.527125,33.5,0.373625,22.75,0.703375,88.875,0.4665,55.25,0.518,33.625,0.375,21.875,0.840875,790,2019204,2019,WAS,ATL,1483.848093,1388.326545,0.755009797,0.244990203,129,137,Atlanta,35,26,38,38,250,20,37,32,40,-310,230,-7,A,6043,3,L ,120.5,119.75,89,0.4975,57,0.58775,32,0.34075,26.25,0.783,88.625,0.4845,51.625,0.55475,37,0.387875,25.125,0.797375
796,796,2019205,2019,CHO,LAC,1483.609921,1501.610227,0.615863688,0.384136312,115,117,LAClippers,26,27,31,33,140,25,33,34,23,-160,223.5,-3,A,6044,12,L ,112.375,106.375,86.5,0.454875,53.375,0.511625,33.125,0.367375,25.875,0.834375,86.875,0.450875,56.125,0.493,30.75,0.386375,21,0.772125,796,2019205,2019,CHO,LAC,1483.609921,1501.610227,0.615863688,0.384136312,115,117,LAClippers,26,27,31,33,140,25,33,34,23,-160,223.5,-3,A,6044,12,L ,107.375,106.125,89.875,0.44975,57.25,0.512625,32.625,0.339375,21.25,0.735125,86,0.456125,63.5,0.474,22.5,0.396,26.125,0.72775
797,797,2019205,2019,CLE,BOS,1288.255212,1621.578461,0.206998004,0.793001996,96,103,Boston,28,31,26,18,-800,30,21,28,17,550,210,10,A,6045,10,L ,99.5,113,85.375,0.43525,56.625,0.4825,28.75,0.347375,20.625,0.771125,82.75,0.502375,52.5,0.554875,30.25,0.4105,21.625,0.812,797,2019205,2019,CLE,BOS,1288.255212,1621.578461,0.206998004,0.793001996,96,103,Boston,28,31,26,18,-800,30,21,28,17,550,210,10,A,6045,10,L ,106.5,107,88.375,0.4515,54.375,0.522125,34,0.3445,17.25,0.867875,88.5,0.451625,55.125,0.5155,33.375,0.343625,19.375,0.826125
795,795,2019205,2019,IND,LAL,1570.017277,1486.48032,0.742025651,0.257974349,136,94,LALakers,26,20,27,21,-145,33,36,32,35,125,218,2.5,H,6046,0,W ,115,106.375,92.375,0.476875,65,0.498,27.375,0.425625,19.5,0.785125,89,0.453125,57,0.512625,32,0.34175,19.75,0.74225,795,2019205,2019,IND,LAL,1570.017277,1486.48032,0.742025651,0.257974349,136,94,LALakers,26,20,27,21,-145,33,36,32,35,125,218,2.5,H,6046,0,W ,119.375,109.75,96,0.447,53.875,0.503375,42.125,0.369,25.25,0.711625,92.75,0.443875,64.125,0.51225,28.625,0.288125,26,0.72075
800,800,2019205,2019,MEM,MIN,1390.153259,1522.246679,0.453944773,0.546055227,108,106,Minnesota,19,35,29,23,-180,32,34,19,23,150,206.5,4,H,6047,0,W ,98.875,102.875,84.75,0.428125,54.25,0.497125,30.5,0.306875,23.625,0.723375,81.75,0.452875,51.5,0.52275,30.25,0.341875,23.625,0.807375,800,2019205,2019,MEM,MIN,1390.153259,1522.246679,0.453944773,0.546055227,108,106,Minnesota,19,35,29,23,-180,32,34,19,23,150,206.5,4,H,6047,0,W ,114.25,111,86.75,0.494625,53.75,0.562375,33,0.38825,21.125,0.755375,92.375,0.435875,63,0.487,29.375,0.32575,25.5,0.8175
798,798,2019205,2019,NYK,DET,1265.598203,1463.948902,0.362125174,0.637874826,92,105,Detroit,36,27,15,27,-170,28,26,17,21,145,206.5,3.5,A,6048,0,L ,98.25,110.375,83.25,0.425625,53.25,0.498875,30,0.294625,24.125,0.775875,87.25,0.4685,54.625,0.54,32.625,0.3595,22,0.7915,798,2019205,2019,NYK,DET,1265.598203,1463.948902,0.362125174,0.637874826,92,105,Detroit,36,27,15,27,-170,28,26,17,21,145,206.5,3.5,A,6048,0,L ,102.75,99.5,82.875,0.46525,56.125,0.51525,26.75,0.358,23,0.69275,84.125,0.423875,46.625,0.499,37.5,0.333875,20.25,0.767125
799,799,2019205,2019,OKC,ORL,1611.791294,1431.432182,0.83394893,0.16605107,132,122,Orlando,32,37,23,30,375,31,31,36,34,-500,223.5,-9,H,6049,12,W ,120,118.625,92.75,0.470375,61.625,0.483375,31.125,0.44175,27.625,0.68375,95.375,0.456875,59.75,0.528125,35.625,0.335125,24.875,0.772625,799,2019205,2019,OKC,ORL,1611.791294,1431.432182,0.83394893,0.16605107,132,122,Orlando,32,37,23,30,375,31,31,36,34,-500,223.5,-9,H,6049,12,W ,111.875,106.375,89.375,0.470125,58.5,0.538875,30.875,0.350125,23.25,0.739125,90,0.42975,55.625,0.487875,34.375,0.335,23.25,0.7275
801,801,2019205,2019,PHI,TOR,1633.550286,1628.432316,0.64682399,0.35317601,107,119,Toronto,40,32,28,19,105,28,27,27,25,-125,229.5,-2,A,6050,1,L ,121.625,111.75,85.25,0.506,54,0.57775,31.25,0.377875,29.125,0.77425,86.625,0.464,56.375,0.512125,30.25,0.380125,25.625,0.800375,801,2019205,2019,PHI,TOR,1633.550286,1628.432316,0.64682399,0.35317601,107,119,Toronto,40,32,28,19,105,28,27,27,25,-125,229.5,-2,A,6050,1,L ,119.25,118.125,89.625,0.477875,55.875,0.55775,33.75,0.364875,26.375,0.81175,90,0.460125,56.75,0.51975,33.25,0.35075,28.5,0.8365
802,802,2019205,2019,POR,MIA,1595.844899,1444.536037,0.809482345,0.190517655,108,118,Miami,34,28,32,24,260,30,25,24,29,-330,212.5,-7.5,A,6051,0,L ,122.375,108.375,89.75,0.509375,57.125,0.568625,32.625,0.410125,21.625,0.82975,88.875,0.45925,62.875,0.504125,26,0.3485,21.75,0.81275,802,2019205,2019,POR,MIA,1595.844899,1444.536037,0.809482345,0.190517655,108,118,Miami,34,28,32,24,260,30,25,24,29,-330,212.5,-7.5,A,6051,0,L ,104.625,100.125,88.375,0.450375,57.375,0.4865,31,0.38475,16.75,0.77375,82.625,0.468,52.375,0.557,30.25,0.315,20.375,0.6845
803,803,2019206,2019,BRK,DEN,1490.552485,1590.788486,0.499660367,0.500339633,135,130,Denver,35,25,27,43,-165,30,42,36,27,142,226,3.5,H,6052,7,W ,115.25,108.125,91.375,0.4435,56.5,0.5175,34.875,0.3245,30.75,0.77425,94.125,0.434125,61.25,0.507875,32.875,0.300875,22.25,0.73325,803,2019206,2019,BRK,DEN,1490.552485,1590.788486,0.499660367,0.500339633,135,130,Denver,35,25,27,43,-165,30,42,36,27,142,226,3.5,H,6052,7,W ,109.5,105.5,87.125,0.462,52.625,0.517125,34.5,0.374,22.25,0.71775,89.5,0.458625,58.625,0.53375,30.875,0.32,18.625,0.72725
804,804,2019206,2019,CHI,NOP,1301.532344,1513.807073,0.343822613,0.656177387,120,125,NewOrleans,37,27,27,34,-125,39,26,17,38,105,226,1.5,A,6053,3,L ,103.25,115.125,89.25,0.445875,62.25,0.4775,27,0.3745,17.125,0.783125,85,0.51225,52.25,0.599875,32.75,0.383125,21.875,0.733125,804,2019206,2019,CHI,NOP,1301.532344,1513.807073,0.343822613,0.656177387,120,125,NewOrleans,37,27,27,34,-125,39,26,17,38,105,226,1.5,A,6053,3,L ,118.5,118.5,95.5,0.45775,57.875,0.493,37.625,0.397875,21.875,0.718,91.625,0.48825,60.375,0.56075,31.25,0.347875,24.125,0.776125
806,806,2019206,2019,DAL,CHO,1499.502961,1477.240552,0.66902952,0.33097048,99,93,Charlotte,20,26,25,22,190,27,25,22,25,-240,215.5,-5.5,H,6054,17,W ,105.875,105,84.625,0.439375,48.875,0.512875,35.75,0.336625,28,0.7,88.5,0.429875,54.25,0.480375,34.25,0.3435,22.625,0.759625,806,2019206,2019,DAL,CHO,1499.502961,1477.240552,0.66902952,0.33097048,99,93,Charlotte,20,26,25,22,190,27,25,22,25,-240,215.5,-5.5,H,6054,17,W ,110.5,100,91,0.4745,59.625,0.544625,31.375,0.35325,15.625,0.844625,87.125,0.4315,51.75,0.500625,35.375,0.33675,19.25,0.67075
809,809,2019206,2019,GSW,SAS,1704.79279,1571.012949,0.793433107,0.206566893,141,102,SanAntonio,31,21,31,19,1100,33,33,49,26,-2500,232,-15,H,6055,6,W ,127.25,113.125,96.5,0.503625,56.5,0.59175,40,0.3775,19.375,0.770875,91.625,0.435,57.75,0.477875,33.875,0.36075,25.125,0.838375,809,2019206,2019,GSW,SAS,1704.79279,1571.012949,0.793433107,0.206566893,141,102,SanAntonio,31,21,31,19,1100,33,33,49,26,-2500,232,-15,H,6055,6,W ,117,109.875,90.875,0.4815,59.25,0.542125,31.625,0.36925,23.125,0.746375,87,0.470375,58.625,0.503875,28.375,0.402,20.75,0.81775
805,805,2019206,2019,MIL,WAS,1713.167945,1467.596057,0.879666065,0.120333935,148,129,Washington,35,30,42,22,600,50,35,35,28,-900,229,-12,H,6056,3,W ,123.875,106.875,90.875,0.516625,58.25,0.591875,32.625,0.387,23.25,0.755,89,0.437625,52.5,0.497625,36.5,0.354375,22.375,0.72625,805,2019206,2019,MIL,WAS,1713.167945,1467.596057,0.879666065,0.120333935,148,129,Washington,35,30,42,22,600,50,35,35,28,-900,229,-12,H,6056,3,W ,117.25,111.375,86.75,0.512,54.875,0.5695,31.875,0.42,21.375,0.701875,89.125,0.465,53.625,0.52675,35.5,0.37475,19.75,0.7905
808,808,2019206,2019,SAC,HOU,1488.77033,1604.846793,0.476880607,0.523119393,101,127,Houston,32,44,28,23,-190,28,17,29,27,160,236,4,A,6057,8,L ,115,107.625,92.75,0.48325,61.625,0.545375,31.125,0.36075,20.5,0.695375,90.75,0.421,52.75,0.494625,38,0.316125,23.5,0.80725,808,2019206,2019,SAC,HOU,1488.77033,1604.846793,0.476880607,0.523119393,101,127,Houston,32,44,28,23,-190,28,17,29,27,160,236,4,A,6057,8,L ,112.75,113.625,86.375,0.479,57,0.548,29.375,0.343,26,0.7725,88.125,0.45125,45.5,0.576375,42.625,0.31875,25.5,0.81175
807,807,2019206,2019,UTA,PHO,1578.852591,1276.737373,0.910092205,0.089907795,116,88,Phoenix,24,22,25,17,1100,30,26,23,37,-2500,216.5,-15,H,6058,2,W ,110.125,104.625,86.875,0.439625,49.75,0.517,37.125,0.328625,29,0.759375,88.125,0.440875,59,0.49975,29.125,0.313875,22.25,0.800625,807,2019206,2019,UTA,PHO,1578.852591,1276.737373,0.910092205,0.089907795,116,88,Phoenix,24,22,25,17,1100,30,26,23,37,-2500,216.5,-15,H,6058,2,W ,122.875,105.5,90.125,0.498625,61.125,0.54875,29,0.392125,28.375,0.761,83.5,0.456375,54.625,0.540625,28.875,0.295375,26.875,0.762375
812,812,2019207,2019,ATL,TOR,1404.578581,1644.867597,0.308408877,0.691591123,101,119,Toronto,22,38,28,31,-270,33,35,17,16,220,232.5,6.5,A,6059,8,L ,112.875,116.5,90.25,0.473,55.5,0.53425,34.75,0.376375,20.5,0.73025,88.375,0.472375,57.5,0.553375,30.875,0.3215,30.25,0.7715,812,2019207,2019,ATL,TOR,1404.578581,1644.867597,0.308408877,0.691591123,101,119,Toronto,22,38,28,31,-270,33,35,17,16,220,232.5,6.5,A,6059,8,L ,116.25,119.625,89,0.465,54.25,0.54,34.75,0.361875,27,0.76425,90,0.461625,55.5,0.519125,34.5,0.366375,29,0.835875
813,813,2019207,2019,BOS,LAL,1624.513468,1473.873185,0.808888097,0.191111903,128,129,LALakers,24,33,42,30,350,30,36,27,35,-450,228,-9,A,6060,8,L ,120.375,111.125,91.625,0.503875,57.375,0.5625,34.25,0.4055,16.625,0.882375,91.125,0.446125,55.75,0.4775,35.375,0.4015,20.875,0.7135,813,2019207,2019,BOS,LAL,1624.513468,1473.873185,0.808888097,0.191111903,128,129,LALakers,24,33,42,30,350,30,36,27,35,-450,228,-9,A,6060,8,L ,121.875,115.125,96.625,0.4505,53.75,0.504625,42.875,0.378625,25.125,0.747375,94,0.46225,63,0.522875,31,0.326875,24.75,0.6935
811,811,2019207,2019,IND,LAC,1582.624411,1507.979595,0.732106479,0.267893521,116,92,LAClippers,31,22,20,19,215,36,35,27,18,-265,220.5,-6.5,H,6061,9,W ,115,104.375,92.75,0.48475,65.625,0.51025,27.125,0.4195,17.25,0.796875,87.75,0.4535,57.625,0.514125,30.125,0.335125,19.75,0.73575,811,2019207,2019,IND,LAC,1582.624411,1507.979595,0.732106479,0.267893521,116,92,LAClippers,31,22,20,19,215,36,35,27,18,-265,220.5,-6.5,H,6061,9,W ,106.75,105.125,88.375,0.457,56.5,0.520875,31.875,0.341375,21,0.74125,85.75,0.455875,64.125,0.4675,21.625,0.408875,25.25,0.72025
814,814,2019207,2019,OKC,MEM,1614.606315,1395.569242,0.862537209,0.137462791,117,95,Memphis,32,21,19,23,850,27,24,32,34,-1500,215,-13.5,H,6062,8,W ,122.375,116,93,0.476125,59.5,0.4985,33.5,0.44,28,0.68425,92.375,0.457625,58.375,0.525375,34,0.337875,25,0.779125,814,2019207,2019,OKC,MEM,1614.606315,1395.569242,0.862537209,0.137462791,117,95,Memphis,32,21,19,23,850,27,24,32,34,-1500,215,-13.5,H,6062,8,W ,108.125,98.5,84,0.453,46.375,0.509375,37.625,0.388375,22.25,0.78225,82.375,0.445,55.25,0.492125,27.125,0.347,20.5,0.7805
810,810,2019207,2019,ORL,MIN,1428.61716,1516.830695,0.516955583,0.483044417,122,112,Minnesota,31,27,27,27,145,32,39,31,20,-170,215,-3.5,H,6063,8,W ,109.75,108.25,89.625,0.472375,60.375,0.52425,29.25,0.373,17.25,0.812625,89.875,0.463625,58.75,0.519875,31.125,0.361875,17.375,0.8005,810,2019207,2019,ORL,MIN,1428.61716,1516.830695,0.516955583,0.483044417,122,112,Minnesota,31,27,27,27,145,32,39,31,20,-170,215,-3.5,H,6063,8,W ,114.125,110.75,86.25,0.49775,53.125,0.574375,33.125,0.371125,21.375,0.756375,93.125,0.43625,64,0.48325,29.125,0.33375,24.125,0.818375
815,815,2019207,2019,POR,SAS,1574.816335,1561.783635,0.657161098,0.342838902,127,118,SanAntonio,34,23,33,28,200,31,39,26,31,-250,226,-6,H,6064,7,W ,124.375,110.5,90.5,0.51775,57.875,0.580625,32.625,0.410125,20.25,0.8685,89.125,0.474625,63.375,0.5135,25.75,0.381875,20.125,0.800125,815,2019207,2019,POR,SAS,1574.816335,1561.783635,0.657161098,0.342838902,127,118,SanAntonio,34,23,33,28,200,31,39,26,31,-250,226,-6,H,6064,7,W ,120.875,113.875,91,0.497375,59.625,0.557625,31.375,0.383375,22.875,0.783875,88,0.491125,60.375,0.52575,27.625,0.4225,19.625,0.8255
819,819,2019208,2019,BRK,CHI,1497.59597,1297.09196,0.849391971,0.150608029,106,125,Chicago,32,23,38,32,300,27,21,32,26,-400,227,-8,A,6065,4,L ,114,111.25,91.25,0.43875,55,0.515375,36.25,0.3225,29.5,0.795375,92.375,0.45625,60.375,0.519375,32,0.342,22.125,0.72225,819,2019208,2019,BRK,CHI,1497.59597,1297.09196,0.849391971,0.150608029,106,125,Chicago,32,23,38,32,300,27,21,32,26,-400,227,-8,A,6065,4,L ,110.25,109.5,89,0.4425,53,0.51025,36,0.339125,25.75,0.7535,87,0.47925,60.375,0.519375,26.625,0.3805,20.375,0.79225
820,820,2019208,2019,DAL,MIL,1504.165525,1716.148441,0.344201693,0.655798307,107,122,Milwaukee,29,35,30,28,-250,29,22,35,21,200,226,6,A,6066,4,L ,107.125,106.875,84.75,0.43875,46.125,0.501875,38.625,0.355125,27.5,0.69275,88.375,0.443875,53.25,0.50675,35.125,0.34375,20.75,0.785,820,2019208,2019,DAL,MIL,1504.165525,1716.148441,0.344201693,0.655798307,107,122,Milwaukee,29,35,30,28,-250,29,22,35,21,200,226,6,A,6066,4,L ,105,115.875,93.25,0.425,57.375,0.478375,35.875,0.335125,19.75,0.713125,88.875,0.495125,53.25,0.582125,35.625,0.36275,19.125,0.802625
818,818,2019208,2019,DET,NYK,1472.175695,1257.37141,0.859622623,0.140377377,120,103,NewYork,22,32,30,19,290,41,22,26,31,-380,205,-8,H,6067,1,W ,108.375,104,86,0.456875,52.125,0.50875,33.875,0.37575,21.5,0.783625,85.875,0.473375,58.375,0.529375,27.5,0.366125,21.375,0.60425,818,2019208,2019,DET,NYK,1472.175695,1257.37141,0.859622623,0.140377377,120,103,NewYork,22,32,30,19,290,41,22,26,31,-380,205,-8,H,6067,1,W ,111.375,102.125,91.25,0.45325,57.375,0.532,33.875,0.325625,24.5,0.731125,88.25,0.41875,61.25,0.4625,27,0.319,26.5,0.75575
822,822,2019208,2019,NOP,MIN,1518.247456,1506.898743,0.654973764,0.345026236,122,117,Minnesota,35,27,26,29,190,22,40,28,32,-240,230.5,-6,H,6068,7,W ,114.125,111,88.375,0.484375,60.375,0.544125,28,0.351625,23.375,0.7795,88.75,0.467,60,0.513,28.75,0.37475,22.5,0.764625,822,2019208,2019,NOP,MIN,1518.247456,1506.898743,0.654973764,0.345026236,122,117,Minnesota,35,27,26,29,190,22,40,28,32,-240,230.5,-6,H,6068,7,W ,115,112.625,88.125,0.482875,55,0.554375,33.125,0.358625,23,0.7685,94,0.439875,65.125,0.48175,28.875,0.349375,24.25,0.82
816,816,2019208,2019,PHI,DEN,1617.115005,1583.745,0.683031691,0.316968309,117,110,Denver,23,33,26,28,240,33,23,27,34,-300,229.5,-6.5,H,6069,13,W ,123,113,84.625,0.50975,53.875,0.570125,30.75,0.405875,29,0.804125,87.375,0.471125,57.75,0.522,29.625,0.37275,24.375,0.83425,816,2019208,2019,PHI,DEN,1617.115005,1583.745,0.683031691,0.316968309,117,110,Denver,23,33,26,28,240,33,23,27,34,-300,229.5,-6.5,H,6069,13,W ,111.75,106.375,86.5,0.46725,53.125,0.50975,33.375,0.398625,23.125,0.756,90.375,0.460875,59.625,0.540625,30.75,0.30725,18.125,0.754375
821,821,2019208,2019,PHO,GSW,1273.907772,1714.022104,0.123699322,0.876300678,107,117,GoldenState,26,34,22,35,-2500,31,22,32,22,1100,229.5,17,A,6070,14,L ,107,114.25,89.875,0.458375,60.375,0.529625,29.5,0.313125,21.75,0.722875,88.5,0.47025,56.625,0.52525,31.875,0.379875,26.25,0.741,821,2019208,2019,PHO,GSW,1273.907772,1714.022104,0.123699322,0.876300678,107,117,GoldenState,26,34,22,35,-2500,31,22,32,22,1100,229.5,17,A,6070,14,L ,108.25,124.125,92.625,0.428625,60.125,0.477875,32.5,0.321125,24.25,0.770625,91,0.51425,57.125,0.584875,33.875,0.389125,21.75,0.782375
823,823,2019208,2019,SAC,MIA,1470.20311,1465.564601,0.646193234,0.353806766,102,96,Miami,28,31,24,13,140,17,33,25,27,-160,220.5,-3.5,H,6071,1,W ,113.875,107.75,91.75,0.47725,61.625,0.53175,30.125,0.36725,21.125,0.721625,90.875,0.429,53.375,0.5085,37.5,0.313875,22.875,0.77275,823,2019208,2019,SAC,MIA,1470.20311,1465.564601,0.646193234,0.353806766,102,96,Miami,28,31,24,13,140,17,33,25,27,-160,220.5,-3.5,H,6071,1,W ,104.125,101.875,88.25,0.442625,57,0.479625,31.25,0.375875,18.25,0.772625,82.75,0.4775,52.625,0.557,30.125,0.33825,19.375,0.67425
817,817,2019208,2019,WAS,CLE,1464.61556,1285.320205,0.833099229,0.166900771,119,106,Cleveland,27,25,34,20,400,41,25,26,27,-550,221,-10,H,6072,2,W ,116,114.5,93,0.474375,59.25,0.5455,33.75,0.348375,22.25,0.726875,89.75,0.45725,56.375,0.500875,33.375,0.373875,22.875,0.85525,817,2019208,2019,WAS,CLE,1464.61556,1285.320205,0.833099229,0.166900771,119,106,Cleveland,27,25,34,20,400,41,25,26,27,-550,221,-10,H,6072,2,W ,118.375,105,88.625,0.498375,54.25,0.583625,34.375,0.3835,20.5,0.843875,88.375,0.43575,59.875,0.48125,28.5,0.34225,22.5,0.82075
